tranche,zincid,SMILES,pIC50_pred,knn_similarity,reliability
H25P080,ZINCpe00000MJQw7,Cc1sc(C(=O)NC[C@](C)(O)CNC(=O)C(C)C)cc1CS(C)(=O)=O,6.2723983560326975,0.2470725,Low
H25P240,ZINCpu00000iVew3,CC1=CCS[C@H]1C(=O)N1CC[C@@](O)(CN(C)C(=O)c2cc(Cl)cs2)C1,6.272178046535874,0.19712602,Low
H25P060,ZINCpc00000SOEnt,Cc1oncc1S(=O)(=O)N[C@H]1CN(Cc2cnc(Cl)c(F)c2)C[C@@H]1O,6.272156595342828,0.27846313,Low
H25P200,ZINCpq00000h1X1B,Cc1cc(CN[C@H]2[C@@H]3CN(C(=O)c4ccc(O)c(Br)c4)C[C@@H]32)n(C)n1,6.272146851587617,0.24593806,Low
H25P240,ZINCpu000008uSuG,O=C(N[C@@H]1C[C@@H]1CNC(=O)c1ncc(Cl)cc1F)c1ccncc1Cl,6.2721325726246855,0.2567022,Low
H23P290,ZINCnz00000rhOoI,Cc1cc(NC[C@](C)(O)c2cnn(C)c2)c([N+](=O)[O-])c(C)c1Cl,6.27211200557333,0.25447568,Low
H25P210,ZINCpr000002xKsB,COCc1nc(Cl)cc(=NC[C@@]2(NC(=O)[C@H](C)O)CCCC[C@@H]2C)[nH]1,6.272085939931493,0.22027525,Low
H21P240,ZINClu00000ghVzF,Cc1noc([C@]2(O)CCN(Cc3csc(C4CC4)c3)C2)n1,6.272028104962384,0.29679456,Low
H24P300,ZINCoA00000t7dH6,Cc1nc(C)c(F)c(N[C@@H]2CC[C@H](NC(=O)[C@@H]3C=CCCC3)C2)n1,6.272000083884566,0.24210986,Low
H24P070,ZINCod000000Ry5j,Cc1cc(C(=O)N[C@H]2CCN(c3ccc(F)cc3)C2=O)c(O)nn1,6.271981183207746,0.2858879,Low
H25P130,ZINCpj00000y6XYj,C#CCCCC(=O)N[C@@]12CCN(C(=O)c3cnnn3C(C)C)C[C@H]1C2,6.2719651749313705,0.19777657,Low
H25M000,ZINCp500000iRuOu,CN(C)[C@H](CO)C(=O)N1CC[C@@H]2[C@@H](NC(=O)c3cc(Br)cnc3O)[C@@H]21,6.271931980086112,0.23060241,Low
H25P190,ZINCpp00001BNQcE,CCOCCCCNC(=O)C1(NC(=O)c2sc(C)cc2C)CC(O)C1,6.271883362692363,0.24128437,Low
H25P140,ZINCpk00000RjUvA,Cn1ccc(CNC(=O)[C@@H]2CC(c3cc(F)ccc3F)=NO2)cc1=O,6.27185922876426,0.2875093,Low
H25P060,ZINCpc000015Nghi,CN=c1[nH]c(=NCCc2ncc(C)o2)[nH]c(=NC2COCCOC2)[nH]1,6.2717454081181145,0.19249658,Low
H22P260,ZINCmw000003wesO,Cc1nc(Cl)cc(=NCC2CN(C(=O)[C@H]3CC=CCC3)C2)[nH]1,6.271707583863747,0.26748255,Low
H25P030,ZINCp900000rGeHZ,Cn1ccnc1CC(=O)NC1(CO)CCN(C(=O)[C@H]2C=CCC2)CC1,6.271678790519482,0.23036495,Low
H25P130,ZINCpj00000KfTvy,Cc1c[nH]c(C(=O)NC[C@H]2C[C@@H](O)CN2C(=O)C[C@@H]2[C@@H](C)C2(F)F)c1,6.271637197583214,0.21995488,Low
H22P130,ZINCmj00000efQM6,CN1CC[C@H](NC(=O)N[C@@H]2C[C@@H]2c2ccc(F)cc2F)C1=O,6.271616790533585,0.2781374,Low
H23P200,ZINCnq00000oLhNv,O=C(NCCCc1ccc(Br)cc1F)[C@@H]1CCCN1C1CNC1,6.271597516209725,0.23060456,Low
H25M000,ZINCp500000lbzl0,Cc1nccn1CCC(=O)N1CC2(NC(=O)Cn3cnnc3)CC1C2,6.27158522835822,0.22636306,Low
H21M000,ZINCl500000PzxFM,CN1CC[C@H](N(C)[C@@H](C(=O)NC2CC2)c2cn[nH]c2)C1=O,6.271529527617232,0.25141165,Low
H25P090,ZINCpf000015IilQ,Cc1cc(C(=O)NC2(CC(=O)NCC[C@H]3COCCO3)CC2)cn1C,6.271466069018322,0.27706188,Low
H25P320,ZINCpC00000xw76u,Cc1cc(CC(=O)N[C@@H](C(=O)NC2CC=CC2)[C@H]2CC=CCC2)cs1,6.271461396099727,0.20872362,Low
H25P070,ZINCpd00000xnWMP,Cc1cc(C(=O)N[C@@H]2C[C@H]2CNC(=O)C[C@@H]2C=CCC2)nn1CCO,6.2714298786767335,0.23522802,Low
H24P010,ZINCo700000C7YRd,Cc1nnnn1CC(=O)N[C@@]12CC[C@@H](C1)N(C(=O)[C@@H]1[C@@H](C)[C@H]1C)C2,6.2714242980510395,0.20601502,Low
H25P280,ZINCpy00000PFSdO,Cc1nn(C)c(CNC(=O)[C@H]2CC[C@H](c3ccc(F)cc3F)N2)c1Br,6.271423585539834,0.2601084,Low
H24P260,ZINCow00000hkiQH,Cc1cc(C(=O)N2C[C@H](NC(=O)CC(F)F)C(C)(C)C2)ncc1Cl,6.271421529451153,0.23723128,Low
H25P300,ZINCpA000009r0QL,CC1=NO[C@@H](CC(=O)N2CCCC[C@@H]2CNC(=O)c2cc(Cl)cs2)C1,6.271289411167214,0.22503981,Low
H25P150,ZINCpl00000699yl,CC(C)(O)[C@H](F)C(=O)N1CC[C@H]1CNC(=O)CNc1ccc(Cl)cc1,6.27121627489945,0.24594411,Low
H25P280,ZINCpy00000Qo6NX,CNC(=O)[C@H](c1cccc(-c2nccn2C)c1)N1C[C@@H](C)C[C@@H](C)C1,6.271166092809502,0.30645406,High
H24P100,ZINCog000011NGX6,Cc1nc(N[C@H]2CCOC[C@@H]2C)[nH]c(=NCCn2cnnc2C)n1,6.271084606951993,0.22702727,Low
H25P170,ZINCpn00000SHrPs,CCC[C@@H](CNC(=O)CC1CC=CC1)NC(=O)c1cc(Cl)nnc1O,6.271031256373096,0.2252328,Low
H25P210,ZINCpr00000CF0dc,CN(C(=O)c1cc(Cl)ccc1-n1cc(CC(=O)O)nn1)[C@H]1CCSC1,6.2709327291261765,0.25414532,Low
H24P290,ZINCoz00000gZKsd,C[C@@H]1CC[C@H](NC(=O)c2ccc(OC(F)(F)F)cc2Cl)CS1(=O)=O,6.270929446793542,0.29969996,Low
H25P290,ZINCpz00000pMaGL,CCOC[C@H](Cc1ccc(F)cc1F)NC(=O)N[C@H]1C[C@H](CC#N)C1,6.270839974498812,0.24043055,Low
H25P230,ZINCpt000005tOtN,CS(=O)(=O)Cc1nc(-c2nc(CCC(F)(F)F)nn2CC2CC2)co1,6.270800530087514,0.23458667,Low
H21P310,ZINClB00000juvs4,CO[C@@H]1[C@H]2C[C@@H]1CN(C(=O)[C@@H](C)c1ccc(Br)cc1F)C2,6.270792110725617,0.23272057,Low
H25P150,ZINCpl00001BNKUO,CCN(CCn1cc(Cn2cc(Cl)cn2)nn1)C(=O)C[C@H]1CCCO1,6.2706234551600195,0.2625664,Low
H24M000,ZINCo500000HJy3c,C[C@@H]1COC[C@@H]1NC(=O)CC1(NC(=O)c2cc(CO)n(C)n2)CC1,6.270594055874153,0.24632056,Low
H23P350,ZINCnF00000ivUfX,O=C(COC(=O)[C@H](F)c1ccc(Br)cc1F)[C@H]1CCCOCC1,6.270558935919266,0.22442245,Low
H24P250,ZINCov00000pc8SG,C=C[C@@H](C)CCNC(=O)[C@@H]1COCCN1C(=O)c1ccc(Cl)cc1,6.270534196964881,0.25569043,Low
H25P020,ZINCp8000027Z7ot,CO[C@H](CN=c1[nH]c(C)nc(C)c1F)CNC(=O)[C@@H]1COC(=O)N1C,6.270509180448081,0.23109975,Low
H25P240,ZINCpu00000iol0D,CCc1cnc(CNC(=O)C[C@H]2C(=O)Nc3ccc(Br)cc3N2C)o1,6.270442935992146,0.25478822,Low
H23P290,ZINCnz00000riAxg,COc1cc2ncc(-c3cnc(Cl)n3[C@@H]3CCCCO3)cn2n1,6.2703720998562,0.23218694,Low
H23P020,ZINCn800001P1gdM,COCc1cc(N2C[C@@H](NC(=O)C(F)F)C[C@@H](O)C2)nc(C)n1,6.27034178608625,0.23821679,Low
H25P150,ZINCpl00000KfTw8,Cc1c[nH]c(C(=O)NCCN(CC2CC2)C(=O)Cc2ncc(C)[nH]2)c1,6.270329310340393,0.22857623,Low
H25P130,ZINCpj00000SLfmq,CCNS(=O)(=O)CCCn1cc(Cn2c(C)nc3ccccc32)nn1,6.270281055521832,0.3258094,High
H25P190,ZINCpp00000d72Mk,Cc1cc(C(=O)N[C@]2(CF)CCN(C(=O)c3ccn(C)c3)C2)[nH]c1C,6.270245027676716,0.22547147,Low
H25P260,ZINCpw000002W87Y,Cc1cc(=N[C@@H]2C[C@@H]3CN(C(=O)C[C@H]4CCCCO4)C[C@H]32)[nH]c(Cl)n1,6.270112065359771,0.25752065,Low
H24P110,ZINCoh00000sJcLx,CCn1cnc2[nH]c(=N[C@H]3CCN(C)C3)[nH]c(=N[C@H]3CCOC3)c21,6.2700517772501705,0.25215667,Low
H22P260,ZINCmw00000eAWtv,COC(=O)c1ccc(OC)cc1CN1C[C@@H]2C[C@H]1C[C@H]2CF,6.27000377473434,0.2646362,Low
H25P240,ZINCpu00000iVuuP,Cc1ncc([C@@H](C)NC(=O)C[C@H]2C[C@H](NC(=O)[C@@H]3CC[C@H]3C#N)C2)s1,6.269999978954022,0.22653215,Low
H25P060,ZINCpc000015LNPZ,C[C@@H](CCO)NC(=O)C1(NC(=O)C=Cc2cn(C)cn2)CC(F)(F)C1,6.269957065158493,0.19636694,Low
H25P260,ZINCpw00000xJ6hv,Cn1nnnc1[C@H](NCc1ccc(Cl)cc1)c1ccnn1C(C)(C)C,6.2698218095817095,0.24446812,Low
H25P210,ZINCpr00000mdIQy,COc1ccc(-n2nnnc2[C@H](NCCCCCO)C2CC2)c(C)c1,6.269808888626837,0.28665695,Low
H23P020,ZINCn800000fuj1b,CC(C)[C@@](C)(CNC(=O)c1ncn(C)n1)NC(=O)CC(C)(C)O,6.269807898110543,0.23795709,Low
H19P110,ZINCjh000002ZoEE,CCC1(C(=O)N=c2nc(CS(C)(=O)=O)[nH]o2)CCC1,6.269771698192302,0.18529138,Low
H25P020,ZINCp8000027Xodx,C#CC[C@]1(C(=O)N[C@H]2C[C@H](O)C2)CCN(C(=O)c2cn(C)c(C)n2)C1,6.269691506247345,0.23798208,Low
H25P280,ZINCpy00000xJjq9,CNC(=O)[C@@H](c1ccc(Cl)c(F)c1)N1CCN(c2ncc(C)s2)CC1,6.26967586048974,0.25797787,Low
H23P210,ZINCnr000003zXpw,Cc1ccnc(C(=O)NC[C@H]2CCC[C@H]2NC(=O)C2(Cl)CC2)c1,6.26956075468919,0.26077744,Low
H25P140,ZINCpk00000SEaHZ,Cc1cccnc1C(=O)N1CCC[C@H]1C(=O)N1CC(OCC(F)F)C1,6.269512879497917,0.26673165,Low
H25P180,ZINCpo00000y7tNz,C[C@H]1C[C@@H]1C(=O)N1CC[C@@](CO)(NC(=O)c2cc3oc(Br)cc3[nH]2)C1,6.269458148679065,0.20311625,Low
H25P150,ZINCpl00000SJeX7,CCCn1cc(C(=O)N(C)[C@](C)(C(=O)N2CC3CC2C3)C2CC2)nn1,6.269379853169868,0.21000782,Low
H25P180,ZINCpo00000bL44z,Cc1ncccc1-c1cn([C@@H](C)CNC(=O)[C@@H]2C[C@H]3CC[C@@H]2O3)nn1,6.269371075635799,0.2883435,Low
H25P060,ZINCpc00000vQEPt,Cc1cnsc1C(=O)NC[C@@H]1C[C@H]1NC(=O)COCc1nccn1C,6.269327475455019,0.22266765,Low
H24P330,ZINCoD00000t6Bqe,Cc1cc(=N[C@@H](C)CN(C)C(=O)[C@@H](C)CC2CC2)[nH]c(C2CC2)n1,6.269241051995095,0.23592131,Low
H24P190,ZINCop00000nIQH3,CC(C)(O)C(=O)N[C@@H]1CCC[C@H](CNC(=O)C[C@@H]2CC3CC2C3)C1,6.269237957197113,0.18962708,Low
H25P160,ZINCpm000008Ho3l,Cc1cnc(Cl)c(C(=O)N2CC[C@@H](C)[C@@H]2CNC(=O)C(F)(F)CO)c1,6.269225056595831,0.23254566,Low
H25P130,ZINCpj00000y6JOt,Cc1nc(C(=O)NC[C@@](C)(O)CNC(=O)C(F)(F)CC2CC2)c(C)o1,6.269075915473422,0.21422902,Low
H24P170,ZINCon00000O5oWw,COC[C@@H]1CN([C@@H](c2nnnn2C2(C)CC2)C2CC2)CC(C)(C)O1,6.26904265713083,0.16699633,Low
H24P330,ZINCoD00000t7vyx,Cc1nnc(CN(Cc2cccc(O)c2Cl)C[C@@H]2CCCS2)n1C,6.269042455605741,0.21480247,Low
H22P200,ZINCmq00000rjz2O,Cc1cc2nn(C)cc2cc1C(=O)NCC(F)(F)C(C)(C)O,6.269029358888208,0.27001658,Low
H24P080,ZINCoe00000788j0,Cc1cnc(CN2CCC[C@@](CO)(NC(=O)C3CCOCC3)C2)o1,6.269009399369889,0.2483825,Low
H22P330,ZINCmD00000hkVcj,C[C@H](c1ccccc1Cl)n1cc(CCCN(C)CCF)nn1,6.268954111239341,0.20878223,Low
H25P200,ZINCpq0000050bPE,CCc1cc(N2[C@H]3CC[C@H]2[C@@H](CNC(=O)CC2(OC)CC2)C3)ncn1,6.268946966350797,0.21421862,Low
H25P170,ZINCpn00000SMqxm,COc1cc(F)c(Br)cc1N[C@H](c1cn(C)nc1O)c1nnnn1C,6.26894017809252,0.22187217,Low
H22P120,ZINCmi000001rqSq,Cc1oc(-c2cnn(C)c2)nc1C(=O)NC1(CO)CC(C)C1,6.268892783356632,0.274892,Low
H24P200,ZINCoq00000sRRtW,C=C[C@@]1(O)CCN([C@H](C(=O)NC2CC2)c2cncc(C(=C)C)c2)C1,6.268887530221323,0.2526128,Low
H25P100,ZINCpg000015Ik60,Cc1cc(C(=O)N[C@@H](CCF)C(=O)N2C[C@@H](F)C[C@@H](F)C2)cnc1O,6.268874044405041,0.23938859,Low
H25P160,ZINCpm00000GKpgt,C[C@H]1C[C@@H](O)CN1C(=O)[C@@H]1C[C@H](O)CCN1Cc1cc(Cl)cnc1Cl,6.268821840659895,0.24388757,Low
H25P400,ZINCpK00000Yiq5V,Cc1csc(NC(=O)N(Cc2cc(Cl)sc2Cl)C[C@@H]2OCC[C@@H]2O)n1,6.268801697983365,0.20787692,Low
H25P120,ZINCpi00000y7HQI,CCOCC(=O)N[C@H]1C[C@H]2CC[C@@]1(NC(=O)c1nc(C)n(C)c1C)C2,6.268740313798116,0.19718108,Low
H25P190,ZINCpp00001BKOoC,Cc1nn(C)cc1C(=O)NC1CN(c2nc(C3CC3)nc(Cl)c2C)C1,6.268732293882466,0.28010902,Low
H24P370,ZINCoH000003BSkG,CCOC(=O)C[C@H]1CC[C@H](NC(=O)Cc2ccc(Br)cc2F)CC1,6.268728453389339,0.2831275,Low
H25P400,ZINCpK00000sYq4T,CCn1nnnc1[C@@H](CC[C@H]1C[C@H]1C)NCc1c(F)cc(Br)cc1F,6.2687186381855176,0.18288831,Low
H20P280,ZINCky00000fEGdg,Cc1cc(=NC2CC(F)C2)[nH]c(=NCCCCC#N)[nH]1,6.26870995180294,0.16576204,Low
H22P240,ZINCmu00000eAFpy,CNC(=O)[C@]1(C)CCCN1Cc1ccc(F)c2ncccc12,6.268707378355924,0.3677051,High
H24P170,ZINCon00000tdbmO,COc1cc(F)c([C@@H](N[C@H](C)C2COC2)c2nnnn2C)c(Cl)c1,6.268681280740616,0.21069124,Low
H24P310,ZINCoB00000t6WJl,Cc1c[nH]c(C(=O)N(Cc2cccn2C)C[C@H]2CCO[C@@H](C)C2)c1,6.268632214661628,0.2572214,Low
H25P170,ZINCpn00000qE2RE,CCOCCC(=O)N1CC[C@H](NC(=O)c2cc(Cl)cnc2O)C12CC2,6.268625839845519,0.23942566,Low
H25P100,ZINCpg00000CMENh,C[C@H]1[C@@H](NC(=O)c2cnc(O)c([N+](=O)[O-])c2)CCN1C(=O)[C@H]1C[C@H]1C,6.268503358059684,0.25410706,Low
H24P130,ZINCoj00000pGcjf,C#CCCC(=O)N[C@@H]1C[C@@H]1CNC(=O)c1cc2sc(=O)n(C)c2s1,6.268500584262954,0.23567815,Low
H25P190,ZINCpp00000y6JOv,Cc1nc(C(=O)NC[C@@](C)(O)CNC(=O)[C@H]2CCCC23CC3)sc1C,6.268490047723717,0.23371069,Low
H24P340,ZINCoE00000lr9NF,Cc1ccc(F)cc1C(=O)N(C[C@@H]1CCSC1)C[C@@H](F)C(C)(C)O,6.268485942151164,0.23264305,Low
H25P150,ZINCpl00000nq1l4,O=C(N[C@H]1C[C@H]1CNC(=O)c1cc(Cl)no1)c1ccn2nccc2c1,6.268485239800335,0.2708806,Low
H21P150,ZINCll00000k2ZNL,CS(=O)(=O)Cc1ccc(NC(=O)Cc2cnco2)c(F)c1,6.268480465142053,0.28539982,Low
H25P240,ZINCpu00000fkzi6,COc1ccc(CN2C[C@H]3C[C@H](NC(=O)C(C)(C)O)C[C@H]3C2)c(Cl)c1,6.268462308665279,0.280551,Low
H25P130,ZINCpj00000GKpRH,C[C@@H]1COCCN1C(=O)C[C@@H]1CN(Cc2cc(F)ccc2O)CCO1,6.268446552160181,0.2503224,Low
H25P100,ZINCpg000027XdIT,Cc1ncnc(O)c1CCC(=O)NC[C@H]1C[C@H]1Nc1ncc(Cl)cn1,6.26842189724126,0.2563222,Low
H23P000,ZINCn600001A3N86,COC(=O)Cn1nnnc1[C@@H](NC1CC1)c1cnc(O)c(C)c1,6.268394422226614,0.2437065,Low
H24P010,ZINCo700000EJg16,CC(C)(C(N)=O)C(=O)NC[C@@H]1C[C@H]1NC(=O)CCCc1ncco1,6.2683899841906285,0.22019859,Low
H25P110,ZINCph00000VWzGm,CS[C@H]1C[C@@H](C(=O)NCC2CC(NC(=O)c3ccn(C)c(=O)c3)C2)C1,6.268263603588707,0.28885597,Low
H25P200,ZINCpq0000050bCl,CCc1cc(N2C[C@H](CNC(=O)[C@@H]3CC=CCO3)C[C@H]2C)nc(C)n1,6.268259524320321,0.23722574,Low
H20P070,ZINCkd000018T2Xq,Cn1nccc1-c1noc(C[C@H]2CNCC(C)(C)O2)n1,6.268217812972239,0.24369788,Low
H25P070,ZINCpd000015Nfy8,CNc1cncc(C(=O)N[C@]2(C(=O)Nc3cn(C)nc3O)C[C@H]2C)c1,6.268178947643881,0.25180426,Low
H25P010,ZINCp700002sYGBI,N#C[C@H]1CC[C@@H]1C(=O)N[C@H]1[C@@H]2CN(C(=O)c3n[nH]c4c3COC4)C[C@@H]21,6.2681765834889,0.18529929,Low
H25P220,ZINCps00000CDhGT,C=C[C@@](C)(O)CC(=O)N1CCC[C@H](C(=O)N[C@@H](C)c2nccs2)CC1,6.268175842753236,0.22876063,Low
H25P000,ZINCp6000015IeU7,Cc1cc(C)n(CC(=O)N2[C@@H](C)C[C@H]2C(=O)NCCOCCCO)n1,6.268139924680716,0.23678184,Low
H24P190,ZINCop000008LPpq,CSCC(=O)N[C@]1(CF)CCN(C(=O)[C@@H](C)c2cccc(O)c2)C1,6.268037599281555,0.22433297,Low
H24P180,ZINCoo000007vQu3,C=C[C@@](C)(O)C(=O)NC[C@@H]1C[C@H]2CC[C@H]1N2C(=O)c1scnc1Cl,6.2680033171259675,0.19872458,Low
H22P140,ZINCmk00000gbj9b,CC(C)(O)C(=O)N[C@@H]1C[C@@H]1CNC(=O)C1=CC=C(Cl)C=C1F,6.267979994948084,0.25895923,Low
H25P280,ZINCpy00000pLPJh,CC[C@H](O)c1nc(-c2cn(C)c(C)cc2=O)n(CCC(F)(F)CC)n1,6.2679772800319755,0.22493847,Low
H24P300,ZINCoA00000t7dHL,Cc1nc(C)c(F)c(=N[C@@H](C)[C@H](C)NC(=O)c2cc(C)oc2C)[nH]1,6.267972283306339,0.2288774,Low
H25P260,ZINCpw00000PpTvP,C#C[C@H]1CCCN(C(=O)[C@@](C)(CC)CNC(=O)c2cc(C)c(C)[nH]2)C1,6.267943494263768,0.23510024,Low
H23P200,ZINCnq00000EXmJb,Cn1ccc(-c2nc(C3(NC(=O)C[C@H]4CCOC4)CC3)cs2)n1,6.267896359701568,0.26893654,Low
H25P140,ZINCpk00001BKmNs,Cc1cc(CNC(=O)Cc2cc[nH]c2)oc1C(=O)N[C@]1(C)C[C@H](O)C1,6.267882924681596,0.21635723,Low
H22P370,ZINCmH0000052H1S,Cc1cn(C)nc1CCNC1CC(c2ccc(Br)c(F)c2)C1,6.2678808363961585,0.2348781,Low
H25P060,ZINCpc00000uDzOE,C#CCOCC(=O)N1C[C@H]2[C@H](NC(=O)c3cc(C)n(C(C)C)n3)[C@H]2C1,6.267875405594201,0.31301993,High
H25P180,ZINCpo00000SJUcR,C[C@@H]1CC[C@H]1C(=O)N1CC(C)(C)C[C@H]1CC(=O)N[C@@]12C[C@@H]1CN(C)C2,6.267860280418856,0.19248152,Low
H24P050,ZINCob00000uPBq6,CS(=O)(=O)Cc1nc([C@H]2C[C@H]2Cl)n(-c2ccc(S(N)(=O)=O)cc2)n1,6.267836310472761,0.23158975,Low
H25P210,ZINCpr00000mcR8Y,CCn1nc(C(=O)NC2(C(=O)NC3[C@@H]4CCCCC[C@@H]34)CC2)cc1C,6.267770265917675,0.27402028,Low
H25P220,ZINCps00000bEqeJ,CCSCC(=O)NC[C@H]1C[C@H](NC(=O)[C@H](O)c2ccc(Cl)cc2F)C1,6.267720071599924,0.23607373,Low
H24P210,ZINCor00000sTyex,CC(C)[C@](C)(O)C(=O)N(Cc1ccc2c(c1)nnn2C)CC1CC1,6.267689488395073,0.25497568,Low
H25P160,ZINCpm00000pwLzZ,Cn1cc(C(F)(F)C(=O)NCCC2(NC(=O)[C@@H]3C=CCC3)CC2)cn1,6.2676831572503975,0.22144404,Low
H23P120,ZINCni00001NM40D,COc1cnc(C(=O)N2CCn3c(C)nnc3[C@@H]2C)c(OC)c1,6.267670052894371,0.26381275,Low
H25P260,ZINCpw000006ymIr,CC1=NO[C@H](C(=O)N2CC[C@](C)(NC(=O)CCc3cc(Cl)cs3)C2)C1,6.267661950114874,0.21753156,Low
H25P280,ZINCpy00000py2Tf,CN(CCC(C)(C)c1ccccc1)C(=O)c1ccnc2c1nnn2C,6.267636178902382,0.24081449,Low
H24P110,ZINCoh00000K84zN,C[C@H](NC(=O)[C@@H]1CN[C@H]2COC[C@@H]2O1)c1nc2ccc(Cl)cc2[nH]1,6.267585420754682,0.23095946,Low
H25P300,ZINCpA00000af3Sr,Cc1cc(F)c(N)cc1C(=O)N1CC[C@@H](NC(=O)c2cc(Cl)cs2)C1,6.267547036269364,0.2560657,Low
H25P050,ZINCpb00000ue6lw,C[C@H](O)C(=O)NC[C@H]1C[C@H]1NC(=O)c1cnn(-c2cccc(Cl)c2)n1,6.267507152723661,0.30865273,High
H25P180,ZINCpo00000GKrSs,CCn1nc(C)cc1C(=O)N[C@@H]1C[C@H]1C(=O)N1CC[C@@H](C)C(F)(F)C1,6.267407735014931,0.24803591,Low
H25P180,ZINCpo00000GKrSt,CCn1nc(C)cc1C(=O)N[C@@H]1C[C@H]1C(=O)N1CC[C@H](C)C(F)(F)C1,6.267407735014931,0.24803591,Low
H20P360,ZINCkG000002whqv,Cc1nn(C)c(C)c1CN1CC[C@@H]1c1ccc(Cl)cc1,6.267333644409195,0.31158894,High
H24P220,ZINCos00000GHto0,Cc1nc2c(cc1NS(=O)(=O)C[C@H]1CCC[C@@H](C)O1)c(C)nn2C,6.267317521609629,0.30280676,High
H24P270,ZINCox00000g2PcT,C[C@@H](NC(=O)[C@@H]1C[C@@H](O)CN1Cc1cc(Br)cs1)c1cccnc1,6.267241869434373,0.2626378,Low
H25P060,ZINCpc00000abSPu,O=C(NCC1CC(NC(=O)[C@H]2CCS2(=O)=O)C1)c1cc(Cl)ncc1F,6.267170803258999,0.25128204,Low
H25P150,ZINCpl00001BKHJU,Cc1ncc(CN(CC[C@@](C)(O)C(F)(F)F)Cc2cn(C)nn2)n1C,6.267133026488711,0.20817177,Low
H25P070,ZINCpd00000wNeTd,CCn1nc(C)cc1C(=O)N[C@H]1C[C@@H]1CNC(=O)c1c[nH]ccc1=N,6.267119598252859,0.24760047,Low
H25P000,ZINCp6000015KMhy,CC[C@H](CO)CNC(=O)[C@@H](NC(=O)c1cnn(C)c(=O)c1)C(C)(C)C,6.267069748562896,0.23836637,Low
H22P240,ZINCmu00000dxFQV,C[C@H](NCC(=O)Nc1ccc(F)cc1F)[C@@]12CC[C@@H](CO1)C2,6.267058055238464,0.27558312,Low
H25P170,ZINCpn00001BLiez,CC(C)=CCCC(=O)N1C[C@@H]2C[C@]2(NC(=O)Cc2cc(C)n(C)n2)C1,6.267006134069155,0.20991294,Low
H23P140,ZINCnk000001Lut3,COC(=O)[C@H](Cc1ccoc1)NC(=O)c1cc2ccccn2n1,6.266982765697097,0.2776752,Low
H25P160,ZINCpm00001YFFUs,Cn1nc(C(=O)NCC(C)(C)Cc2cn([C@@H]3CCOC3)nn2)cc1Cl,6.266936971731277,0.28491396,Low
H25P180,ZINCpo00000ukWZ7,O=C(COc1cccc(O)c1)NC[C@@H]1C[C@@H]1NC(=O)c1scnc1Cl,6.266906333151278,0.2359565,Low
H25P210,ZINCpr00000LMJoQ,Cc1cncc(CS(=O)(=O)NC(=O)c2csc(COC3CCC3)n2)c1,6.266882491056495,0.24014902,Low
H25P240,ZINCpu00000iW0EJ,C=Cc1cncc(C(=O)N[C@H]2[C@@H](C(=O)N3CC[C@@](C)(F)C3)C2(C)C)c1,6.266795305660514,0.23176774,Low
H25P230,ZINCpt00000fklto,CC(C)(O)CCNC(=O)C1CC2(C1)CN(Cc1ncc(Cl)cc1F)C2,6.266722087403269,0.23217142,Low
H24P120,ZINCoi00000op75o,Cc1cc(CN2CC=C[C@H]2C(=O)N2CC[C@@]3(CCCO3)C2)n(C)n1,6.266705655338614,0.22026074,Low
H25P290,ZINCpz000002BMly,Cn1nnnc1SCCc1nnc(-c2ccc(Br)cc2OC(F)F)o1,6.266692459106691,0.19751918,Low
H24P310,ZINCoB00000t7bUw,Cc1ncccc1CN(CCC[C@H](C)CO)C(=O)C(F)(F)C1CC1,6.26669058784985,0.23032622,Low
H24P150,ZINCol00000sDPha,Cc1cc(C)c(C(=O)NC[C@H]2C[C@H]2NC(=O)Cc2cn(C)cn2)s1,6.266664780469114,0.24394354,Low
H25P270,ZINCpx00000xCrrq,Cc1cc(C(=O)N[C@H](CO)CCCNC(=O)C[C@H](C)C2CC2)c(C)s1,6.266652548330971,0.2540426,Low
H25P080,ZINCpe000027XLjj,CC[C@H]1CCCN(C(=O)c2cc(C)n(C)n2)[C@H]1C(=O)NC[C@@H](F)CO,6.26659303241545,0.22969632,Low
H25P150,ZINCpl00000loXvO,C=Cn1nccc1C(=O)NC[C@H]1C[C@H]1NC(=O)c1cc(C)ccc1O,6.266563519169926,0.24951044,Low
H25P330,ZINCpD00000xCWwy,CSCCn1nnnc1[C@H](CCc1ccc(Cl)cc1)NCC1CSC1,6.266562920898919,0.21882531,Low
H25M000,ZINCp500000VVIMS,Cc1cc(C(=O)N[C@@H](C)[C@@H](CO)NC(=O)[C@@H]2C[C@@H]3C[C@H]2CO3)nn1C,6.266469742662931,0.24063015,Low
H20P240,ZINCku00000evB50,O=C(NCCc1cc(Cl)cs1)N[C@@H]1C[C@H]2C[C@H](O)[C@@H]1C2,6.266448467427522,0.218366,Low
H25P290,ZINCpz00000xy86i,CCC(CC)(CNC(=O)c1cc(C)n(C)c1)C(=O)N[C@@H](C)C(F)(F)F,6.266443836835091,0.27051878,Low
H23P390,ZINCnJ00000374sW,COc1ccc(-c2nc(=N[C@@H](C)c3cccs3)o[nH]2)cc1OC,6.266433294843185,0.24593517,Low
H25P330,ZINCpD00000sVVs8,O=C(NCCCn1cccc1)[C@@H]1CCN(c2cc(Cl)cc(Cl)c2)C1=O,6.266303000681494,0.23094693,Low
